sa_finance1_cocode	sa_company_name	sa_finance1_year	sa_ann_rep_months	sa_fs_format	sa_pct_shares_hld_govt	sa_bd_tot_risk_wt_ast_and_contingencies	sa_bsl_cap_adeq_ratio	sa_bsl_t1_cap_adeq_ratio	sa_bsl_tot_elg_cap	sa_bsl_tier1_elg_cap	sa_bd_bsl3_cet1_cap_ratio	sa_bd_bsl3_cap_adeq_ratio	sa_bd_bsl3_t1_cap_adeq_ratio	sa_bd_bsl3_t2_cap_adeq_ratio	sa_bd_bsl3_cap_adeq_amt	sa_bd_cap_adeq_ratio_series	sa_bd_int_inc_pct_working_funds	sa_bd_non_int_inc_pct_working_funds	sa_bd_op_profit_pct_working_funds	sa_gnpa_advance	sa_bd_nnpa_pct_net_adv	sa_bd_return_on_ast	sa_bd_profit_per_employee	sa_bd_gross_npa_opening_bal	sa_bd_gross_npa_closing_bal	sa_bd_net_npa_opening_bal	sa_bd_net_npa_closing_bal	sa_bd_prov_for_npa	sa_total_gross_restruc_acs	sa_bd_non_corp_debt_restruct	sa_bd_corp_debt_restruct	sa_bd_total_no_borrower_restuct_acs	sa_bd_total_no_borrower_non_corp_debt_restruct	sa_bd_total_no_borrower_corp_debt_restruct	sa_bd_gross_npa_bank	sa_bd_gross_npa_rbi	sa_bd_divergence_gross_npa	sa_bd_net_npa_bank	sa_bd_net_npa_rbi	sa_bd_divergence_net_npa	sa_bd_credit_deposit_ratio	sa_net_int_margin	sa_bd_int_spread	sa_bd_avg_ret_on_adv	sa_bd_avg_cost_of_deposits
346831	"J P MORGAN CHASE BANK, NATIONAL ASSOCIATION"	20160331	12	IGAAP	NA	NA	NA	NA	NA	NA	16.94	17.47	16.94	0.53	NA	17.47	6.31	2.69	4.83	NA	NA	2.4	27.358	NA	NA	NA	NA	NA	9636.2	9636.2	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
346831	"J P MORGAN CHASE BANK, NATIONAL ASSOCIATION"	20170331	12	IGAAP	NA	NA	NA	NA	NA	NA	15.97	16.47	15.97	0.5	NA	16.47	4.79	2.65	4.56	NA	NA	2.54	33.297	NA	NA	NA	NA	0	10646.6	10646.6	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
346831	"J P MORGAN CHASE BANK, NATIONAL ASSOCIATION"	20180331	12	IGAAP	NA	NA	NA	NA	NA	NA	16.86	17.19	16.86	0.33	NA	17.19	3.96	2.92	4.58	NA	NA	2.63	36.328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
346831	"J P MORGAN CHASE BANK, NATIONAL ASSOCIATION"	20190331	12	IGAAP	NA	NA	NA	NA	NA	NA	19.89	20.42	19.89	0.53	NA	20.42	4.7	2.24	4.64	NA	NA	2.61	44.661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
350595	ANTWERP DIAMOND BANK N V	20090331	12	IGAAP	NA	NA	26.79	26.44	NA	NA	NA	NA	NA	NA	NA	26.79	5.1	1.41	3.24	NA	3.35	1.64	7.1	NA	264.1	NA	234.8	29.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
350595	ANTWERP DIAMOND BANK N V	20100331	12	IGAAP	NA	NA	33.72	33.46	2042	2026.6	NA	NA	NA	NA	NA	33.72	4.52	2.01	4.06	NA	14.32	-0.25	-0.8	264.1	995.9	234.8	638.9	357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
350595	ANTWERP DIAMOND BANK N V	20110331	12	IGAAP	NA	NA	22.54	22.54	2529.9	1691.2	NA	NA	NA	NA	NA	22.54	3.42	1.29	2.42	NA	3.04	-1.72	6	995.9	996.3	638.9	182	814.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
350595	ANTWERP DIAMOND BANK N V	20120331	12	IGAAP	NA	NA	25.6	17.47	2687.1	1834	NA	NA	NA	NA	NA	25.6	3.81	1.56	2.42	NA	1.96	1.2	5.7	996.3	996.3	182	174.3	822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
350595	ANTWERP DIAMOND BANK N V	20130331	12	IGAAP	NA	NA	32.72	23.14	2891.7	2045.3	NA	NA	NA	NA	NA	32.72	5.2	2.19	3.85	NA	NA	1.31	5.1	996.3	502.7	174.3	NA	502.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
350595	ANTWERP DIAMOND BANK N V	20140331	12	IGAAP	NA	NA	37.89	27.62	NA	NA	27.94	34.52	27.94	6.58	NA	34.52	6.45	1.97	4.57	6.87	6.87	2.72	8.878	502.7	50.2	NA	NA	502.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
350595	ANTWERP DIAMOND BANK N V	20150331	12	IGAAP	NA	NA	0	0	NA	NA	53.42	53.42	42.8	10.62	NA	53.42	7.76	1.6	3.21	1.54	1.54	-1.47	-4.189	502.7	56.2	NA	NA	56.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
351555	DOHA BANK	20150331	9	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.56	NA	1.27	NA	NA	0.73	91.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
351674	SHREEJI BHATIA CO-OP. BANK LTD.	20090331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
354608	YES BANK LTD.	20090331	12	IGAAP	NA	NA	16.6	9.5	30673.7	17529.6	NA	NA	NA	NA	NA	16.6	10.44	2.28	2.75	NA	0.33	1.59	1.1	105.7	849.3	84.6	411.6	437.7	321.1	286.7	34.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9	NA	12.8	NA
354608	YES BANK LTD.	20100331	12	IGAAP	NA	NA	20.61	12.85	52570.3	32775.9	NA	NA	NA	NA	NA	20.61	8.89	2.16	3.24	NA	0.06	1.79	1.7	849.3	602	411.6	129.9	472.1	892.3	457.2	435.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1	NA	10.8	NA
354608	YES BANK LTD.	20110331	12	IGAAP	NA	NA	16.5	9.65	71193.1	41650.6	NA	NA	NA	NA	NA	16.5	8.76	1.35	2.58	NA	0.03	1.58	2.1	602	805.2	129.9	91.5	713.7	908.5	248.7	659.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9	NA	10	NA
354608	YES BANK LTD.	20120331	12	IGAAP	NA	NA	17.9	9.9	93260.6	51512.8	NA	NA	NA	NA	NA	17.9	10.14	1.38	2.48	0.22	0.05	1.57	2	805.2	838.6	91.5	174.6	664	2064.4	299.5	2154.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8	NA	12.2	NA
354608	YES BANK LTD.	20130331	12	IGAAP	NA	NA	18.3	9.5	122951.6	63761.5	NA	NA	NA	NA	NA	18.3	10.04	1.52	2.59	0.2	0.01	1.57	2.1	838.6	943.2	174.6	69.9	873.3	1844.8	213.8	1631	18	7	11	NA	NA	NA	NA	NA	NA	NA	2.9	NA	12.4	NA
354608	YES BANK LTD.	20140331	12	IGAAP	NA	NA	NA	NA	NA	NA	9.1	14.4	9.8	4.6	109930.9	14.4	9.92	1.71	2.67	0.31	0.05	1.61	2.045	943.2	1749.3	69.9	260.7	1488.5	1217.9	197.8	1020	11	3	8	NA	NA	NA	NA	NA	NA	NA	2.9	NA	12.4	NA
354608	YES BANK LTD.	20150331	12	IGAAP	NA	NA	NA	NA	NA	NA	11	15.6	11.5	4.1	161513	15.6	9.9	1.75	2.78	0.41	0.12	1.71	2.096	1749.3	3134	260.7	877.2	2256.8	4726.6	3673.3	1053.2	19	11	8	NA	NA	NA	NA	NA	NA	NA	3.2	NA	12.2	NA
354608	YES BANK LTD.	20160331	12	IGAAP	NA	NA	NA	NA	NA	NA	10.3	16.5	10.7	5.8	218744.4	16.5	9.47	1.9	3.01	0.76	0.29	1.78	2.1	3134	7489.8	877.3	2844.7	4645.1	6244.9	5593.9	651	17	12	5	NA	NA	NA	NA	NA	NA	87.9	3.4	NA	11.5	NA
354608	YES BANK LTD.	20170331	12	IGAAP	NA	NA	NA	NA	NA	NA	11.4	17	13.3	3.7	317311.8	17	8.93	2.26	3.17	1.52	0.81	1.81	2	7489.8	20185.6	2844.7	10722.7	9463	6089.4	5798.3	291	12	12	3	7489.8	49256.8	41767	2844.7	36031.5	33186.8	92.6	3.4	NA	NA	NA
354608	YES BANK LTD.	20180331	12	IGAAP	NA	NA	NA	NA	NA	NA	9.7	18.4	13.2	5.2	469757.1	18.4	8.55	2.2	3.27	1.28	0.64	1.78	2.3	20185.6	26268	10722.7	13127.5	13140.5	2566.9	2318.4	248.5	8	8	2	20185.6	83737.6	63552	10722.7	58916.2	48193.5	101.4	3.5	NA	NA	NA
354608	YES BANK LTD.	20190331	12	IGAAP	NA	NA	NA	NA	NA	NA	8.4	16.5	11.3	5.2	504591.3	16.5	9	1.4	2.47	NA	1.86	0.52	0.9	26268	78825.6	13127.5	44848.5	33977.2	1215.8	972.8	243	5	5	2	NA	NA	NA	NA	NA	NA	106.01	3.2	NA	NA	NA
355077	SUBHADRA LOCAL AREA BANK LTD.	20090331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.21	8.05	0.28	2.09	NA	NA	1.41	0.2	0.1	1.3	NA	0.2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
355077	SUBHADRA LOCAL AREA BANK LTD.	20100331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64.94	6.9	0.25	1.8	NA	NA	1.18	0.2	1.3	2	0.2	0.5	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
358003	EXCELLENT CO-OPERATIVE BANK LTD.	20090331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2
358003	EXCELLENT CO-OPERATIVE BANK LTD.	20100331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
358003	EXCELLENT CO-OPERATIVE BANK LTD.	20110331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.12	7.64	0.8	1.95	NA	NA	1.39	0.3	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.85
358003	EXCELLENT CO-OPERATIVE BANK LTD.	20120331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.38	9.23	0.25	1.77	NA	NA	1.15	0.2	47.4	NA	NA	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.28
367709	SREE NARAYANA GURU CO-OP. BANK LTD.	20170331	12	IGAAP	NA	312	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.07	9.57	1.84	1.43	NA	NA	0.35	0.054	12.2	9.7	NA	6.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.18
367709	SREE NARAYANA GURU CO-OP. BANK LTD.	20180331	12	IGAAP	NA	364.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.63	9.25	0.49	0.7	2.01	0.82	0.36	0.052	9.7	6.9	NA	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.65
367709	SREE NARAYANA GURU CO-OP. BANK LTD.	20190331	12	IGAAP	NA	418.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.25	9.14	0.45	1	1.03	0.8	0.34	0.058	6.9	7.4	NA	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.36
370291	MAPUSA URBAN CO-OP. BANK OF GOA LTD.	20170331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.28	0.1	NA	NA	NA	NA	NA	NA	301	NA	104.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.21
370291	MAPUSA URBAN CO-OP. BANK OF GOA LTD.	20180331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.62	0.56	NA	NA	NA	NA	NA	NA	279.7	NA	106.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.84
370406	KARAD URBAN CO-OP. BANK LTD.	20180331	12	IGAAP	NA	14005	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.88	8.89	0.81	1.46	10.17	4.3	-0.91	-0.357	1481	1807.4	NA	717.2	1375.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.09
370406	KARAD URBAN CO-OP. BANK LTD.	20190331	12	IGAAP	NA	13848.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.61	8.77	0.4	1.34	13.15	7.19	0.63	0.253	1807.4	2349.8	NA	1201.9	1292.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.79
375042	SHINHAN BANK	20090331	12	IGAAP	NA	NA	36.8	36.35	2519.3	2488.6	NA	NA	NA	NA	NA	36.8	8.69	1.14	4.6	NA	NA	1.86	3.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
375042	SHINHAN BANK	20100331	12	IGAAP	NA	NA	40.85	39.89	2789.8	2724.3	NA	NA	NA	NA	NA	40.85	7.28	1.32	4.88	NA	NA	2.28	4.6	NA	NA	NA	NA	NA	NA	46.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
375042	SHINHAN BANK	20110331	12	IGAAP	NA	NA	50.73	49.51	4951.6	4832.3	NA	NA	NA	NA	NA	50.73	6.57	0.97	3.99	NA	NA	1.82	3.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
375042	SHINHAN BANK	20120331	12	IGAAP	NA	NA	40.25	39.35	5381.7	5260.5	NA	NA	NA	NA	NA	40.25	8.46	1.01	4.46	NA	NA	2.52	5.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
375042	SHINHAN BANK	20130331	12	IGAAP	NA	NA	34.48	33.52	5857	5694	NA	NA	NA	NA	NA	34.48	8.58	0.81	3.71	NA	NA	1.78	4.9	NA	NA	NA	NA	NA	120.1	120.1	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
375042	SHINHAN BANK	20140331	12	IGAAP	NA	NA	NA	NA	NA	NA	45.16	46.24	45.16	1.08	NA	46.24	7.85	0.81	3.05	NA	NA	1.78	5.027	NA	NA	NA	NA	NA	79.7	79.7	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
375042	SHINHAN BANK	20150331	12	IGAAP	NA	NA	NA	NA	NA	NA	40.62	41.31	40.62	0.69	NA	41.31	8.13	0.77	3.12	NA	NA	2.05	6.354	NA	NA	NA	NA	NA	44.3	44.3	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
375042	SHINHAN BANK	20160331	12	IGAAP	NA	NA	NA	NA	NA	NA	38.8	39.47	38.8	0.67	NA	39.47	7.27	0.6	2.52	NA	NA	1.42	4.336	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
375042	SHINHAN BANK	20170331	12	IGAAP	NA	NA	NA	NA	NA	NA	38.83	39.48	38.83	0.65	NA	39.48	7.13	0.61	2.04	NA	NA	1.15	3.325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
375042	SHINHAN BANK	20180331	12	IGAAP	NA	NA	NA	NA	NA	NA	27.34	27.9	27.34	0.57	NA	27.9	6.34	0.58	1.39	NA	NA	0.77	2.332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
375042	SHINHAN BANK	20190331	12	IGAAP	NA	NA	NA	NA	NA	NA	22.96	23.5	22.96	0.54	NA	23.5	6.94	0.77	1.68	1.46	1.26	0.86	2.527	NA	1000	NA	850	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380356	U B S AG	20090331	9	IGAAP	NA	NA	229.37	229.37	NA	NA	NA	NA	NA	NA	NA	229.37	3.05	NA	-7.34	NA	NA	-7.98	-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380356	U B S AG	20100331	12	IGAAP	NA	NA	157.86	157.83	NA	NA	NA	NA	NA	NA	NA	157.86	5.84	0.78	-0.18	NA	NA	0.1	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380356	U B S AG	20110331	12	IGAAP	NA	NA	90.01	89.79	NA	NA	NA	NA	NA	NA	NA	90.01	5.21	1.59	2.37	NA	NA	1.63	10.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380356	U B S AG	20120331	12	IGAAP	NA	NA	53.75	53.61	NA	NA	NA	NA	NA	NA	NA	53.75	9.15	-1.95	1.53	NA	NA	0.78	5.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380356	U B S AG	20130331	12	IGAAP	NA	NA	52.86	52.53	19534.3	19412.6	NA	NA	NA	NA	NA	52.86	6.58	-0.78	2.37	NA	NA	1.33	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380356	U B S AG	20140331	12	IGAAP	NA	NA	247.28	247.18	0	0	247.18	247.28	247.18	0.1	NA	247.28	6.86	-2.1	1.26	NA	NA	0.87	16.641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380356	U B S AG	20150331	12	IGAAP	NA	NA	NA	NA	NA	NA	247.9	248	247.9	0.1	NA	248	7.26	0	4.78	NA	NA	2.12	76.666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380713	A U SMALL FINANCE BANK LTD.	20090331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380713	A U SMALL FINANCE BANK LTD.	20100331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380713	A U SMALL FINANCE BANK LTD.	20110331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380713	A U SMALL FINANCE BANK LTD.	20120331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380713	A U SMALL FINANCE BANK LTD.	20130331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380713	A U SMALL FINANCE BANK LTD.	20140331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380713	A U SMALL FINANCE BANK LTD.	20150331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380713	A U SMALL FINANCE BANK LTD.	20160331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380713	A U SMALL FINANCE BANK LTD.	20170331	12	IGAAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.04	NA	NA	NA	NA	1.22	NA	NA	741.4	1245.1	468	NA	440.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380713	A U SMALL FINANCE BANK LTD.	20180331	12	IGAAP	NA	NA	19.31	18.42	NA	NA	NA	NA	NA	NA	NA	19.31	13.66	3	4.45	2.01	1.27	2.04	0.3	1245.1	2697.4	804.6	NA	1003.9	25	25	NA	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380713	A U SMALL FINANCE BANK LTD.	20190331	12	IGAAP	NA	NA	19.31	15.96	36947.3	30534	NA	NA	NA	NA	NA	19.31	12.02	1.88	2.94	2.04	1.29	1.48	0.3	2697.4	4701.4	1693.4	NA	1756.4	10.4	10.4	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385163	J S C VTB BANK	20090331	12	IGAAP	NA	NA	317.51	317.51	1102.8	1102.8	NA	NA	NA	NA	NA	317.51	6.27	0.13	NA	NA	NA	-0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385163	J S C VTB BANK	20100331	12	IGAAP	NA	NA	225.93	225.93	1077.9	1077.9	NA	NA	NA	NA	NA	225.93	4.73	0.25	-1.97	NA	NA	-1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385163	J S C VTB BANK	20110331	12	IGAAP	NA	NA	123.59	123.59	1059.2	1059.2	NA	NA	NA	NA	NA	123.59	6.06	0.4	-1.26	NA	NA	-1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385163	J S C VTB BANK	20120331	12	IGAAP	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	86.96	10.31	0.75	2.45	NA	NA	0.76	0.5	NA	NA	NA	NA	NA	NA	210.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385163	J S C VTB BANK	20130331	12	IGAAP	NA	NA	66.45	65.97	1117.8	1109.7	65.97	NA	NA	NA	NA	66.45	10.88	1.93	4.31	NA	NA	2.01	1.4	NA	NA	NA	NA	NA	141.4	141.4	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385163	J S C VTB BANK	20140331	12	IGAAP	NA	NA	0	0	0	0	56.87	NA	NA	NA	NA	57.92	10.27	3.08	5.08	0	0	1.87	1.383	NA	NA	NA	NA	0	227.7	227.7	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385163	J S C VTB BANK	20150331	12	IGAAP	NA	NA	NA	NA	NA	NA	90.99	NA	NA	NA	NA	91.93	10.47	2.13	4.46	NA	46.18	0.15	0.125	NA	215.5	NA	183.2	32.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385163	J S C VTB BANK	20160331	12	IGAAP	NA	NA	NA	NA	NA	NA	101.59	NA	NA	NA	NA	102.49	8.64	0.64	-1.58	NA	22.78	-5.99	-372.4	215.5	199	183.2	126.5	72.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385163	J S C VTB BANK	20170331	12	IGAAP	NA	NA	NA	NA	NA	NA	142.44	NA	NA	NA	NA	143.28	8.82	1.42	-2.54	NA	54.56	-0.44	-0.3	199	205.6	126.5	125.1	80.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385163	J S C VTB BANK	20180331	12	IGAAP	NA	NA	NA	NA	NA	NA	246.57	247.25	246.57	0.68	NA	247.25	2.68	0.06	-11.09	NA	100	26.22	-11.9	205.6	198.1	125.1	NA	198.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385163	J S C VTB BANK	20190331	12	IGAAP	NA	NA	NA	NA	NA	NA	231.46	232.1	231.46	0.64	NA	232.1	NA	NA	NA	NA	NA	NA	NA	198.1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385164	AMERICAN EXPRESS BANKING CORPN.	20090331	12	IGAAP	NA	NA	21.34	20.09	3848	3622.6	NA	NA	NA	NA	NA	21.34	5.85	25.29	-3.37	NA	NA	-7.92	NA	127.4	452.5	78.3	302.8	149.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385164	AMERICAN EXPRESS BANKING CORPN.	20100331	12	IGAAP	NA	NA	19.1	17.85	3420.6	3196.8	NA	NA	NA	NA	NA	19.1	5.37	26.48	2.06	NA	1.59	-4.24	NA	378.5	173.8	302.8	139.1	34.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385164	AMERICAN EXPRESS BANKING CORPN.	20110331	12	IGAAP	NA	NA	23.61	23.26	4839.5	4767.6	NA	NA	NA	NA	NA	23.61	3.98	25.45	0.36	NA	1.5	1.67	0.3	173.8	202.6	139.1	162.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
